,genes,logFC,,PValue,FDR,log10p,sig
11450,Migut.G00300.v2.0,-0.107636096,5.699065299,0.571588117,0.781524773,0.242916808,FALSE
5337,Migut.D00757.v2.0,-0.111379528,5.275213782,0.571596715,0.781524773,0.242910276,FALSE
24547,Migut.N00764.v2.0,0.147142127,4.624105412,0.5717633,0.781641873,0.242783724,FALSE
3500,Migut.C00332.v2.0,-0.273240139,5.186999443,0.571953914,0.781729104,0.242638964,FALSE
16537,Migut.J00260.v2.0,-0.170172786,7.320884748,0.572099832,0.781729104,0.24252818,FALSE
25056,Migut.N01273.v2.0,0.170955337,4.944436587,0.572168309,0.781729104,0.2424762,FALSE
4085,Migut.C00917.v2.0,-0.361109282,5.082314317,0.572226422,0.781729104,0.242432093,FALSE
23216,Migut.M01472.v2.0,0.109030638,7.040623062,0.572231856,0.781729104,0.242427969,FALSE
5142,Migut.D00562.v2.0,0.182349672,4.266574342,0.572668495,0.782214944,0.242096709,FALSE
22183,Migut.M00439.v2.0,0.152997716,5.867903553,0.572919324,0.782446883,0.241906529,FALSE
26074,Migut.N02291.v2.0,-0.128276126,4.595896817,0.573381374,0.782967185,0.241556419,FALSE
19533,Migut.K01361.v2.0,-0.185579456,6.052592139,0.573734199,0.783321643,0.241289262,FALSE
26458,Migut.N02675.v2.0,-0.17513505,4.118897218,0.57380318,0.783321643,0.24123705,FALSE
14056,Migut.H01554.v2.0,0.16085656,11.89710058,0.573966485,0.78343383,0.241113466,FALSE
13625,Migut.H01123.v2.0,-0.116299424,5.368722804,0.57423653,0.783661404,0.240909183,FALSE
13546,Migut.H01044.v2.0,-0.205153276,4.38339625,0.57438398,0.783661404,0.240797682,FALSE
19042,Migut.K00870.v2.0,0.214992163,4.915148981,0.574502277,0.783661404,0.240708246,FALSE
19631,Migut.K01459.v2.0,-0.168297862,7.964792158,0.574512315,0.783661404,0.240700657,FALSE
19796,Migut.L00107.v2.0,-0.183694391,5.572781508,0.57453896,0.783661404,0.240680516,FALSE
16678,Migut.J00401.v2.0,-0.115441114,5.82126937,0.574683249,0.783747512,0.240571462,FALSE
9295,Migut.F00287.v2.0,-0.122216505,6.697533834,0.574943099,0.783889948,0.240375134,FALSE
27436,Migut.O00277.v2.0,-0.09675768,6.271171601,0.574950036,0.783889948,0.240369894,FALSE
2820,Migut.B01575.v2.0,-0.125039639,6.605340075,0.57537862,0.784363543,0.240046279,FALSE
18956,Migut.K00784.v2.0,0.190377974,6.872366216,0.575472704,0.784381074,0.239975271,FALSE
4206,Migut.C01038.v2.0,-0.171528643,4.274477818,0.575646227,0.784506861,0.239844338,FALSE
5662,Migut.D01082.v2.0,-0.143500189,4.535551451,0.57641173,0.78517486,0.23926719,FALSE
24501,Migut.N00718.v2.0,0.111829557,7.607141807,0.576555192,0.78517486,0.239159113,FALSE
11829,Migut.G00679.v2.0,-0.103136659,5.239511414,0.576577859,0.78517486,0.239142038,FALSE
8176,Migut.E00997.v2.0,0.482463959,4.00424115,0.576594656,0.78517486,0.239129387,FALSE
23898,Migut.N00115.v2.0,0.210840377,4.95047588,0.576614112,0.78517486,0.239114733,FALSE
9023,Migut.F00015.v2.0,0.351253662,5.621485751,0.576670387,0.78517486,0.23907235,FALSE
28084,Migut.O00925.v2.0,0.200707713,4.162340082,0.576705528,0.78517486,0.239045886,FALSE
17130,Migut.J00853.v2.0,-0.089463528,6.741126055,0.576928899,0.785368251,0.238877706,FALSE
26835,Migut.N03052.v2.0,-0.143797761,4.110166858,0.577415611,0.785920022,0.238511479,FALSE
14316,Migut.H01814.v2.0,0.150834432,4.685680771,0.577572237,0.78602242,0.238393691,FALSE
6434,Migut.D01854.v2.0,-0.119111408,8.832831949,0.577863676,0.786308232,0.238174604,FALSE
26761,Migut.N02978.v2.0,-0.122375393,4.798717407,0.578079871,0.786335833,0.238012152,FALSE
26599,Migut.N02816.v2.0,0.206306814,5.76328608,0.57808271,0.786335833,0.238010019,FALSE
16366,Migut.J00089.v2.0,0.231783693,4.206587809,0.57830682,0.786335833,0.237841686,FALSE
10222,Migut.F01214.v2.0,-0.133998036,5.035650956,0.578485749,0.786335833,0.237707336,FALSE
25256,Migut.N01473.v2.0,-0.128733511,5.600863099,0.578558631,0.786335833,0.237652623,FALSE
4929,Migut.D00349.v2.0,0.149865167,9.174915949,0.578580138,0.786335833,0.237636479,FALSE
3916,Migut.C00748.v2.0,0.176404044,4.428174066,0.578582348,0.786335833,0.237634821,FALSE
11410,Migut.G00260.v2.0,0.125864317,7.085030104,0.578589714,0.786335833,0.237629291,FALSE
1303,Migut.B00058.v2.0,0.116704112,4.586767802,0.578617525,0.786335833,0.237608417,FALSE
3065,Migut.B01820.v2.0,-0.127091514,6.013843985,0.578698226,0.786335833,0.237547849,FALSE
5365,Migut.D00785.v2.0,0.101074355,4.624725406,0.578839748,0.786339476,0.237441654,FALSE
25914,Migut.N02131.v2.0,0.16073188,5.185697453,0.578881544,0.786339476,0.237410296,FALSE
7306,Migut.E00127.v2.0,0.134274179,5.944756793,0.578945187,0.786339476,0.237362552,FALSE
14719,Migut.H02217.v2.0,0.20931162,5.375428316,0.579138137,0.786395159,0.237217835,FALSE
14005,Migut.H01503.v2.0,-0.098248941,5.179360523,0.57914905,0.786395159,0.237209652,FALSE
18160,Migut.J01883.v2.0,-0.088537423,5.775058932,0.579435375,0.786673333,0.236994994,FALSE
6897,Migut.D02317.v2.0,0.188994774,5.915350982,0.579695967,0.786916496,0.236799721,FALSE
7823,Migut.E00644.v2.0,-0.103027277,6.731535552,0.580082844,0.787194877,0.236509979,FALSE
2985,Migut.B01740.v2.0,0.304251539,4.13168645,0.580144489,0.787194877,0.236463829,FALSE
7225,Migut.E00046.v2.0,-0.136821345,7.181462214,0.580213289,0.787194877,0.236412328,FALSE
17450,Migut.J01173.v2.0,-0.130270651,5.381297288,0.580227103,0.787194877,0.236401989,FALSE
3317,Migut.C00149.v2.0,-0.136613969,4.905355248,0.580761131,0.787579339,0.236002457,FALSE
4981,Migut.D00401.v2.0,-0.100545251,7.105217183,0.580767719,0.787579339,0.235997531,FALSE
26967,Migut.N03184.v2.0,-0.095402505,4.974825166,0.580939249,0.787579339,0.235869281,FALSE
5505,Migut.D00925.v2.0,0.190689453,4.142653711,0.581036924,0.787579339,0.235796268,FALSE
26171,Migut.N02388.v2.0,-0.15339392,6.036975286,0.581056994,0.787579339,0.235781267,FALSE
19552,Migut.K01380.v2.0,0.106013279,6.777471042,0.581068565,0.787579339,0.235772618,FALSE
10232,Migut.F01224.v2.0,0.085489641,5.473820686,0.581241209,0.787579339,0.235643602,FALSE
10636,Migut.F01628.v2.0,0.550343279,5.126475938,0.581316735,0.787579339,0.235587174,FALSE
8376,Migut.E01197.v2.0,-0.122059742,5.345935684,0.581385198,0.787579339,0.235536029,FALSE
20257,Migut.L00568.v2.0,0.536803099,5.173318312,0.581545047,0.787579339,0.235416639,FALSE
24050,Migut.N00267.v2.0,0.112512367,4.638451926,0.58155055,0.787579339,0.235412529,FALSE
3858,Migut.C00690.v2.0,0.182463199,5.37697937,0.58156781,0.787579339,0.23539964,FALSE
14763,Migut.H02261.v2.0,-0.099950962,6.258897686,0.581611407,0.787579339,0.235367084,FALSE
6795,Migut.D02215.v2.0,-0.126470687,6.301635717,0.581652257,0.787579339,0.235336582,FALSE
24684,Migut.N00901.v2.0,0.08937503,4.300365988,0.581993449,0.78791882,0.235081904,FALSE
7519,Migut.E00340.v2.0,-0.17913086,5.616985517,0.582066156,0.78791882,0.235027652,FALSE
1542,Migut.B00297.v2.0,0.175784117,7.693799645,0.582246855,0.788052962,0.234892848,FALSE
27740,Migut.O00581.v2.0,-0.075887961,5.574948499,0.582518109,0.78830961,0.234690569,FALSE
2866,Migut.B01621.v2.0,0.153959287,7.450283569,0.582607319,0.788319865,0.234624064,FALSE
21840,Migut.M00096.v2.0,0.138398493,6.51231619,0.582851859,0.788540264,0.234441814,FALSE
14394,Migut.H01892.v2.0,0.150784787,4.450624592,0.582944579,0.788555232,0.234372732,FALSE
7027,Migut.D02447.v2.0,0.266719502,5.243546172,0.583266021,0.788808335,0.234133323,FALSE
2919,Migut.B01674.v2.0,0.087615287,4.301135933,0.583295052,0.788808335,0.234111707,FALSE
16436,Migut.J00159.v2.0,0.271302578,4.388807184,0.583580065,0.788911144,0.233899552,FALSE
23583,Migut.M01839.v2.0,0.111552815,6.942096057,0.583622901,0.788911144,0.233867675,FALSE
14189,Migut.H01687.v2.0,-0.172117228,8.686722656,0.583696216,0.788911144,0.233813122,FALSE
15372,Migut.I00311.v2.0,0.169381369,4.582426163,0.583736369,0.788911144,0.233783247,FALSE
27043,Migut.N03260.v2.0,0.159251385,5.629528864,0.583779542,0.788911144,0.233751129,FALSE
27917,Migut.O00758.v2.0,-0.146461588,5.381920314,0.583994796,0.789063294,0.233591023,FALSE
6716,Migut.D02136.v2.0,-0.204334651,5.919826751,0.584100376,0.789063294,0.233512514,FALSE
8445,Migut.E01266.v2.0,-0.235967937,3.894678649,0.584147999,0.789063294,0.233477106,FALSE
12536,Migut.H00034.v2.0,-0.136249637,5.734331746,0.584218966,0.789063294,0.233424348,FALSE
19894,Migut.L00205.v2.0,-0.043006788,5.663116007,0.58462857,0.789506097,0.233119965,FALSE
18133,Migut.J01856.v2.0,0.171212919,4.084195445,0.584775799,0.789578839,0.233010609,FALSE
19728,Migut.L00039.v2.0,0.119623004,6.371925881,0.585085319,0.789578839,0.232780799,FALSE
27470,Migut.O00311.v2.0,-0.128320821,8.252101525,0.585165112,0.789578839,0.232721575,FALSE
1909,Migut.B00664.v2.0,-0.141012913,5.532309793,0.585169617,0.789578839,0.232718231,FALSE
2280,Migut.B01035.v2.0,0.114752654,7.137419278,0.585175969,0.789578839,0.232713517,FALSE
27531,Migut.O00372.v2.0,-0.180267909,4.002323845,0.585188864,0.789578839,0.232703947,FALSE
9453,Migut.F00445.v2.0,-0.318449247,6.410672578,0.585254771,0.789578839,0.232655037,FALSE
6707,Migut.D02127.v2.0,-0.125104454,4.574973185,0.585412756,0.789635922,0.232537818,FALSE
12101,Migut.G00951.v2.0,-0.22411617,4.22942166,0.585521648,0.789635922,0.232457043,FALSE
11431,Migut.G00281.v2.0,0.122167718,10.49772904,0.585684836,0.789635922,0.23233602,FALSE
18949,Migut.K00777.v2.0,-0.16525802,4.604101066,0.585703582,0.789635922,0.23232212,FALSE
11372,Migut.G00222.v2.0,-0.157852434,4.672057617,0.585705924,0.789635922,0.232320383,FALSE
442,Migut.A00442.v2.0,-0.195001586,6.203471817,0.585895932,0.789708674,0.232179517,FALSE
24552,Migut.N00769.v2.0,-0.13935916,6.378088478,0.585968848,0.789708674,0.232125472,FALSE
3539,Migut.C00371.v2.0,-0.16352145,10.28228583,0.586005215,0.789708674,0.232098519,FALSE
15215,Migut.I00154.v2.0,-0.104765003,4.307089726,0.58614391,0.789714224,0.231995743,FALSE
13170,Migut.H00668.v2.0,0.31742467,4.444419398,0.586172886,0.789714224,0.231974274,FALSE
22505,Migut.M00761.v2.0,0.112368341,4.869050638,0.58671014,0.790254918,0.231576406,FALSE
21886,Migut.M00142.v2.0,0.118436458,5.873947226,0.586737886,0.790254918,0.231555868,FALSE
18760,Migut.K00588.v2.0,0.099614798,5.717978346,0.586901719,0.790279681,0.231434618,FALSE
17101,Migut.J00824.v2.0,0.110998335,5.392845992,0.586919941,0.790279681,0.231421134,FALSE
22683,Migut.M00939.v2.0,0.307520066,9.451391443,0.587053542,0.790342197,0.231322287,FALSE
19972,Migut.L00283.v2.0,0.150487288,5.789820021,0.587130053,0.790342197,0.231265689,FALSE
20703,Migut.L01014.v2.0,0.141366111,5.619515329,0.587316821,0.79048342,0.231127561,FALSE
21587,Migut.L01898.v2.0,-0.171985476,5.971431723,0.587477879,0.79054178,0.231008482,FALSE
26643,Migut.N02860.v2.0,-0.134772636,5.841176953,0.587523906,0.79054178,0.230974458,FALSE
8983,Migut.E01804.v2.0,0.166403075,3.949906516,0.587620498,0.790561598,0.230903063,FALSE
7010,Migut.D02430.v2.0,-0.052563983,5.531916428,0.587812334,0.790709529,0.230761305,FALSE
21786,Migut.M00042.v2.0,-0.076277299,4.918365961,0.587987848,0.790795008,0.23063165,FALSE
12614,Migut.H00112.v2.0,0.141381035,6.034448334,0.588039655,0.790795008,0.230593386,FALSE
14415,Migut.H01913.v2.0,-0.177883734,5.239140381,0.588152245,0.790836289,0.230510241,FALSE
1788,Migut.B00543.v2.0,0.118372861,5.187235946,0.588432527,0.791103009,0.230303329,FALSE
23147,Migut.M01403.v2.0,-0.114691645,4.927076058,0.588589138,0.791203411,0.230187757,FALSE
4153,Migut.C00985.v2.0,-0.12746222,6.317683726,0.588939281,0.791563902,0.229929478,FALSE
27051,Migut.N03268.v2.0,0.277105352,4.531601074,0.589200962,0.791805413,0.229736552,FALSE
16283,Migut.J00006.v2.0,-0.417099487,4.579254257,0.589793543,0.792491477,0.229299986,FALSE
4428,Migut.C01260.v2.0,-0.133432541,6.479507226,0.589898833,0.792522681,0.229222463,FALSE
17709,Migut.J01432.v2.0,-0.266094589,5.775820163,0.590011005,0.792563121,0.229139888,FALSE
23316,Migut.M01572.v2.0,-0.122010688,6.77802187,0.590164665,0.792659273,0.229026796,FALSE
23206,Migut.M01462.v2.0,0.11212718,5.042748472,0.59034514,0.792791409,0.228894008,FALSE
18435,Migut.K00263.v2.0,-0.150225165,4.857183766,0.590631526,0.793065719,0.228683375,FALSE
11876,Migut.G00726.v2.0,0.155976808,7.282216239,0.590765293,0.793135053,0.228585027,FALSE
19619,Migut.K01447.v2.0,0.194535619,4.879718273,0.590892899,0.793148574,0.228491229,FALSE
10688,Migut.F01680.v2.0,0.122512037,4.117681499,0.590943021,0.793148574,0.228454392,FALSE
14508,Migut.H02006.v2.0,0.209203525,4.518187193,0.59102176,0.793148574,0.228396529,FALSE
5359,Migut.D00779.v2.0,0.116474479,8.378635658,0.591307334,0.793421554,0.228186735,FALSE
10128,Migut.F01120.v2.0,-0.114442048,6.507291362,0.591493541,0.793561146,0.228049993,FALSE
5148,Migut.D00568.v2.0,0.080666138,4.308313371,0.591694681,0.793564893,0.227902335,FALSE
4223,Migut.C01055.v2.0,-0.178281806,4.91144293,0.59178084,0.793564893,0.2278391,FALSE
21818,Migut.M00074.v2.0,-0.163464881,4.43527733,0.591787355,0.793564893,0.227834319,FALSE
7448,Migut.E00269.v2.0,-0.039707636,4.510395852,0.591825034,0.793564893,0.227806668,FALSE
1785,Migut.B00540.v2.0,-0.119349087,4.519235454,0.592020632,0.793668435,0.227663158,FALSE
7028,Migut.D02448.v2.0,0.204897998,5.952426031,0.592066626,0.793668435,0.227629419,FALSE
6900,Migut.D02320.v2.0,-0.081346075,5.33177551,0.592184804,0.793716677,0.227542741,FALSE
9038,Migut.F00030.v2.0,0.191025998,4.59493207,0.592363887,0.793846524,0.227411426,FALSE
18332,Migut.K00160.v2.0,-0.329154506,4.11256247,0.592936,0.794502977,0.226992181,FALSE
9285,Migut.F00277.v2.0,-0.083445488,5.706722628,0.593227388,0.79475089,0.226778807,FALSE
25539,Migut.N01756.v2.0,0.138309964,3.969948222,0.593311283,0.79475089,0.226717392,FALSE
27434,Migut.O00275.v2.0,-0.096088781,6.452037956,0.593367911,0.79475089,0.226675944,FALSE
18616,Migut.K00444.v2.0,-0.131293209,5.166661852,0.593779463,0.795125281,0.226374828,FALSE
2080,Migut.B00835.v2.0,0.133772306,6.426875635,0.593822376,0.795125281,0.226343442,FALSE
6260,Migut.D01680.v2.0,-0.176925519,4.955659914,0.593895474,0.795125281,0.226289984,FALSE
26670,Migut.N02887.v2.0,-0.400249076,4.610343277,0.593976781,0.795125281,0.226230532,FALSE
12012,Migut.G00862.v2.0,0.108850276,4.384246937,0.594168628,0.795168823,0.226090283,FALSE
18668,Migut.K00496.v2.0,0.111788858,5.48983962,0.594173991,0.795168823,0.226086363,FALSE
6354,Migut.D01774.v2.0,0.113542268,4.936406576,0.59438789,0.795344861,0.225930047,FALSE
17191,Migut.J00914.v2.0,0.144022942,5.968226074,0.59475548,0.795726471,0.225661548,FALSE
16075,Migut.I01014.v2.0,-0.152499489,5.882236928,0.594990306,0.79584852,0.22549011,FALSE
27422,Migut.O00263.v2.0,-0.130881336,5.469209953,0.595086624,0.79584852,0.225419812,FALSE
3661,Migut.C00493.v2.0,-0.480863576,4.912152361,0.595130694,0.79584852,0.22538765,FALSE
16367,Migut.J00090.v2.0,-0.203232868,5.588344876,0.595253295,0.79584852,0.225298192,FALSE
10394,Migut.F01386.v2.0,0.083680283,4.282861804,0.595258762,0.79584852,0.225294204,FALSE
24687,Migut.N00904.v2.0,0.139841159,6.003838584,0.595372608,0.795890542,0.225211151,FALSE
9244,Migut.F00236.v2.0,-0.166514474,4.493651601,0.596017436,0.796642267,0.224741035,FALSE
4397,Migut.C01229.v2.0,-0.109045608,6.219725607,0.596129061,0.796673135,0.224659706,FALSE
11983,Migut.G00833.v2.0,-0.203873496,4.693247331,0.596205524,0.796673135,0.224604004,FALSE
13296,Migut.H00794.v2.0,0.173374221,5.237254744,0.596330319,0.796729647,0.224513109,FALSE
9553,Migut.F00545.v2.0,0.078083523,5.239368944,0.596751201,0.797181678,0.224206698,FALSE
5553,Migut.D00973.v2.0,0.099394849,4.215458038,0.596843949,0.797195299,0.224139205,FALSE
3193,Migut.C00025.v2.0,-0.184597122,5.051701645,0.597005775,0.797301171,0.224021468,FALSE
10679,Migut.F01671.v2.0,-0.130125247,4.217632762,0.597321831,0.797524506,0.223791613,FALSE
9638,Migut.F00630.v2.0,-0.123996162,5.222784411,0.597349979,0.797524506,0.223771148,FALSE
23961,Migut.N00178.v2.0,-0.114148432,4.296777312,0.59742076,0.797524506,0.22371969,FALSE
3386,Migut.C00218.v2.0,-0.166008415,4.957730271,0.59756662,0.797536787,0.22361367,FALSE
14945,Migut.H02443.v2.0,-0.034487151,4.7750915,0.597595132,0.797536787,0.223592949,FALSE
9234,Migut.F00226.v2.0,0.055143255,5.640586589,0.597888441,0.797674699,0.223379842,FALSE
18135,Migut.J01858.v2.0,0.283303256,3.8444881,0.59814297,0.797674699,0.223194997,FALSE
10586,Migut.F01578.v2.0,-0.169379602,4.971063604,0.598337785,0.797674699,0.223053571,FALSE
21609,Migut.L01920.v2.0,-0.147493818,5.315499789,0.598358638,0.797674699,0.223038435,FALSE
6507,Migut.D01927.v2.0,-0.137128155,6.126681171,0.598424043,0.797674699,0.222990966,FALSE
23744,Migut.M02000.v2.0,0.105215198,6.291647169,0.598436387,0.797674699,0.222982008,FALSE
12048,Migut.G00898.v2.0,-0.165870991,4.892925708,0.598451764,0.797674699,0.222970849,FALSE
22535,Migut.M00791.v2.0,-0.249257573,4.515897855,0.598481115,0.797674699,0.222949549,FALSE
1474,Migut.B00229.v2.0,-0.348977562,3.884359895,0.598514279,0.797674699,0.222925484,FALSE
11254,Migut.G00104.v2.0,-0.08948077,7.40373282,0.598607773,0.797674699,0.222857648,FALSE
22692,Migut.M00948.v2.0,-0.077765917,4.173605759,0.598904675,0.797674699,0.222642297,FALSE
11011,Migut.F02003.v2.0,0.20162875,3.945152414,0.598908623,0.797674699,0.222639434,FALSE
23301,Migut.M01557.v2.0,-0.112102299,4.849902885,0.598993809,0.797674699,0.222577666,FALSE
23388,Migut.M01644.v2.0,0.110930992,7.681943493,0.599126843,0.797674699,0.222481222,FALSE
19438,Migut.K01266.v2.0,0.097887091,9.135482787,0.599246732,0.797674699,0.222394326,FALSE
6175,Migut.D01595.v2.0,0.138516093,5.910626334,0.599269806,0.797674699,0.222377604,FALSE
26588,Migut.N02805.v2.0,0.120998851,4.584865625,0.599285528,0.797674699,0.22236621,FALSE
4665,Migut.D00085.v2.0,-0.209130851,5.050530486,0.59932163,0.797674699,0.222340048,FALSE
2102,Migut.B00857.v2.0,0.079579992,6.24943171,0.599333347,0.797674699,0.222331557,FALSE
14434,Migut.H01932.v2.0,-0.132611459,10.21690726,0.599350483,0.797674699,0.22231914,FALSE
10518,Migut.F01510.v2.0,0.143795028,4.28238575,0.599580717,0.797712228,0.222152343,FALSE
3893,Migut.C00725.v2.0,0.090798042,6.652291409,0.599632735,0.797712228,0.222114666,FALSE
8846,Migut.E01667.v2.0,0.10865558,5.546208595,0.599762983,0.797712228,0.222020342,FALSE
7964,Migut.E00785.v2.0,0.244803453,4.660370876,0.599788878,0.797712228,0.222001592,FALSE
24673,Migut.N00890.v2.0,-0.145602536,6.727178108,0.599824503,0.797712228,0.221975797,FALSE
15076,Migut.I00015.v2.0,0.11581595,7.140156343,0.599874309,0.797712228,0.221939737,FALSE
18471,Migut.K00299.v2.0,0.286289957,4.350929776,0.600227388,0.797994973,0.221684192,FALSE
23296,Migut.M01552.v2.0,-0.091709529,6.702262665,0.600252199,0.797994973,0.221666241,FALSE
27541,Migut.O00382.v2.0,-0.142162642,4.710141565,0.600417128,0.798104364,0.221546927,FALSE
12707,Migut.H00205.v2.0,0.099195802,8.187911138,0.600523787,0.79813628,0.221469785,FALSE
23341,Migut.M01597.v2.0,0.112685241,5.461609849,0.60095714,0.798602326,0.221156501,FALSE
5292,Migut.D00712.v2.0,0.367604984,4.715180964,0.601616862,0.799161029,0.22068,FALSE
1804,Migut.B00559.v2.0,-0.124523258,4.737615306,0.601638162,0.799161029,0.220664624,FALSE
26663,Migut.N02880.v2.0,0.161550013,5.994746161,0.601648355,0.799161029,0.220657267,FALSE
3225,Migut.C00057.v2.0,0.068400132,4.805301765,0.601708588,0.799161029,0.22061379,FALSE
21341,Migut.L01652.v2.0,0.126050491,6.354854879,0.601857164,0.799248437,0.220506565,FALSE
11417,Migut.G00267.v2.0,0.167729068,4.783622189,0.602251666,0.799638454,0.22022199,FALSE
7598,Migut.E00419.v2.0,0.323349095,3.539685121,0.602394716,0.799638454,0.220118846,FALSE
27404,Migut.O00245.v2.0,-0.107343639,7.359878435,0.602399271,0.799638454,0.220115563,FALSE
16439,Migut.J00162.v2.0,0.214569267,4.057139358,0.602560347,0.79974234,0.219999452,FALSE
11098,Migut.F02090.v2.0,-0.10863006,5.650133744,0.602702455,0.799821027,0.219897039,FALSE
11818,Migut.G00668.v2.0,0.136992891,6.614636352,0.603022092,0.799890963,0.219666777,FALSE
2859,Migut.B01614.v2.0,-0.092645823,5.12171245,0.60306968,0.799890963,0.219632506,FALSE
19845,Migut.L00156.v2.0,0.148180783,5.001460475,0.603115999,0.799890963,0.219599151,FALSE
22402,Migut.M00658.v2.0,-0.1347757,4.031799771,0.603133827,0.799890963,0.219586313,FALSE
24227,Migut.N00444.v2.0,-0.088331531,5.077380961,0.603242666,0.799890963,0.219507949,FALSE
19883,Migut.L00194.v2.0,-0.149126962,5.664475229,0.603252137,0.799890963,0.219501131,FALSE
27548,Migut.O00389.v2.0,0.200370215,4.963760981,0.603470519,0.799949173,0.219343941,FALSE
23226,Migut.M01482.v2.0,0.078814934,6.072317107,0.603544957,0.799949173,0.219290375,FALSE
19534,Migut.K01362.v2.0,0.144726571,4.62289976,0.603646073,0.799949173,0.21921762,FALSE
12916,Migut.H00414.v2.0,0.23953879,4.374835988,0.603863629,0.799949173,0.219061128,FALSE
