"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"17615","Migut.J01338.v2.0",0.0182283739988978,6.62887488259249,0.930816309457267,0.971408529657164,0.0311360157535505,FALSE
"18488","Migut.K00316.v2.0",0.0227142943261918,4.75920080751016,0.930934818899379,0.971408529657164,0.0310807258750612,FALSE
"18696","Migut.K00524.v2.0",-0.0279091562283238,4.62975286367696,0.931061458527303,0.971408529657164,0.0310216506853313,FALSE
"12071","Migut.G00921.v2.0",0.0187233172030784,6.24351103983498,0.931086678123986,0.971408529657164,0.0310098871403584,FALSE
"2081","Migut.B00836.v2.0",-0.0261750446640315,5.99349848582932,0.931172078185396,0.971408529657164,0.0309700551080753,FALSE
"22979","Migut.M01235.v2.0",-0.0315612673329529,4.52307119637656,0.931424447625867,0.971566849289587,0.0308523670800461,FALSE
"18222","Migut.K00050.v2.0",0.0284506690619062,4.67167391054794,0.931736177522159,0.971683243665323,0.0307070413649789,FALSE
"4592","Migut.D00012.v2.0",0.0155129829036194,8.18039198051261,0.931737272065951,0.971683243665323,0.030706531184027,FALSE
"20898","Migut.L01209.v2.0",0.00846938368118996,4.90737551738031,0.932244632671609,0.972107376925789,0.0304701083772886,FALSE
"3315","Migut.C00147.v2.0",0.0367349945832219,4.60261526195893,0.932455248719736,0.972134302100864,0.0303720020934799,FALSE
"10541","Migut.F01533.v2.0",0.020046787161439,4.69051025177943,0.932471786306338,0.972134302100864,0.0303642997196387,FALSE
"26268","Migut.N02485.v2.0",-0.0515582427990788,4.26546106050017,0.932679108950156,0.972155930543899,0.0302677508765574,FALSE
"14558","Migut.H02056.v2.0",-0.0275002238873087,4.40599545139633,0.932693869368253,0.972155930543899,0.0302608778616645,FALSE
"25591","Migut.N01808.v2.0",0.0141962376670028,6.71964180680233,0.932807565796929,0.972169508191338,0.0302079401037874,FALSE
"25265","Migut.N01482.v2.0",0.0195450013983469,6.29312543582539,0.933355959644732,0.972431923705856,0.029952695131287,FALSE
"16158","Migut.I01097.v2.0",0.0244395731330634,4.79042260865233,0.933418252628061,0.972431923705856,0.0299237109094638,FALSE
"2999","Migut.B01754.v2.0",0.0278099955083157,4.24092300783914,0.933537910963958,0.972431923705856,0.0298680406628045,FALSE
"26518","Migut.N02735.v2.0",-0.0261923122340457,5.31431305443265,0.933669077273869,0.972431923705856,0.0298070246050683,FALSE
"27393","Migut.O00234.v2.0",-0.0161381351862007,6.44738029045668,0.933709885809887,0.972431923705856,0.0297880430031972,FALSE
"1110","Migut.A01110.v2.0",0.0167801289606857,6.45663500817941,0.933811517309402,0.972431923705856,0.0297407739337268,FALSE
"13740","Migut.H01238.v2.0",-0.0333057389599032,4.0365297740686,0.933812402300293,0.972431923705856,0.0297403623448021,FALSE
