,genes,logFC,logCPM,PValue,FDR,log10p,sig
21900,Migut.M00156.v2.0,10.59335399,5.201854933,1.49E-41,1.44E-37,40.82795008,TRUE
19118,Migut.K00946.v2.0,9.704267843,3.520146216,2.17E-33,1.05E-29,32.66350411,TRUE
17051,Migut.J00774.v2.0,3.38386815,4.903605408,1.22E-24,3.93E-21,23.91381611,TRUE
14061,Migut.H01559.v2.0,3.739885019,6.488734168,3.55E-20,8.56E-17,19.45035105,TRUE
5658,Migut.D01078.v2.0,4.520262387,3.707680861,3.79E-18,7.33E-15,17.42088149,TRUE
17696,Migut.J01419.v2.0,2.417590669,4.737006504,4.85E-16,7.81E-13,15.31385924,TRUE
17683,Migut.J01406.v2.0,2.336864919,7.013096691,7.94E-16,1.10E-12,15.10019832,TRUE
3389,Migut.C00221.v2.0,2.757537304,7.312667282,4.80E-15,5.79E-12,14.31889565,TRUE
15824,Migut.I00763.v2.0,3.562081262,4.045976688,1.45E-14,1.56E-11,13.83738339,TRUE
12713,Migut.H00211.v2.0,2.4160739,7.1678699,3.67E-14,3.12E-11,13.43550206,TRUE
8108,Migut.E00929.v2.0,2.422360085,6.108415379,3.83E-14,3.12E-11,13.41728147,TRUE
9282,Migut.F00274.v2.0,1.622386334,6.584252248,3.87E-14,3.12E-11,13.41173165,TRUE
10284,Migut.F01276.v2.0,3.517768293,6.709769192,3.21E-13,2.39E-10,12.49339262,TRUE
7953,Migut.E00774.v2.0,-2.269494843,4.160458567,1.33E-12,9.15E-10,11.87711735,TRUE
16626,Migut.J00349.v2.0,2.646293314,4.151388126,2.26E-12,1.46E-09,11.64497004,TRUE
14059,Migut.H01557.v2.0,1.961657316,4.169607469,3.74E-12,2.26E-09,11.42695121,TRUE
9091,Migut.F00083.v2.0,1.655929231,6.46648285,7.08E-12,4.02E-09,11.14989021,TRUE
16516,Migut.J00239.v2.0,2.158413125,4.264167825,9.61E-12,5.16E-09,11.01734054,TRUE
23610,Migut.M01866.v2.0,1.290717635,7.290219236,3.36E-11,1.71E-08,10.4742283,TRUE
27755,Migut.O00596.v2.0,1.781974353,4.593243431,3.73E-11,1.80E-08,10.42785337,TRUE
26583,Migut.N02800.v2.0,2.21806761,5.353555601,8.01E-11,3.69E-08,10.09612572,TRUE
16819,Migut.J00542.v2.0,1.986156251,8.465999575,1.05E-10,4.62E-08,9.977597854,TRUE
15115,Migut.I00054.v2.0,2.281433697,3.860050853,1.23E-10,4.90E-08,9.911157473,TRUE
18721,Migut.K00549.v2.0,-5.957882577,4.497882666,1.26E-10,4.90E-08,9.900773588,TRUE
23037,Migut.M01293.v2.0,1.833634016,5.215863289,1.27E-10,4.90E-08,9.896512019,TRUE
21537,Migut.L01848.v2.0,2.056371704,7.107529309,1.48E-10,5.46E-08,9.830209051,TRUE
11777,Migut.G00627.v2.0,3.347110645,8.42409878,1.53E-10,5.46E-08,9.816260569,TRUE
26504,Migut.N02721.v2.0,3.354963459,4.381493242,1.62E-10,5.58E-08,9.791216096,TRUE
5396,Migut.D00816.v2.0,1.81340475,7.71042766,4.96E-10,1.65E-07,9.304228245,TRUE
17013,Migut.J00736.v2.0,2.605351097,5.298949161,8.11E-10,2.61E-07,9.09114916,TRUE
1468,Migut.B00223.v2.0,-1.963711171,6.436049572,1.12E-09,3.31E-07,8.95067982,TRUE
26669,Migut.N02886.v2.0,4.942704628,6.794399095,1.13E-09,3.31E-07,8.946774755,TRUE
11012,Migut.F02004.v2.0,1.937569086,5.399830983,1.13E-09,3.31E-07,8.94673576,TRUE
21019,Migut.L01330.v2.0,2.197772366,5.70454144,1.54E-09,4.23E-07,8.813296645,TRUE
6189,Migut.D01609.v2.0,1.497299341,5.678049318,1.57E-09,4.23E-07,8.803363776,TRUE
23649,Migut.M01905.v2.0,9.159702491,5.68124155,1.58E-09,4.23E-07,8.80266155,TRUE
16683,Migut.J00406.v2.0,2.421338703,6.261086821,1.79E-09,4.66E-07,8.748012383,TRUE
20001,Migut.L00312.v2.0,2.825245641,5.055834715,1.94E-09,4.93E-07,8.711846215,TRUE
10281,Migut.F01273.v2.0,2.808188794,4.089066485,2.57E-09,6.37E-07,8.589540818,TRUE
1529,Migut.B00284.v2.0,3.296134882,4.854054784,2.85E-09,6.88E-07,8.545172991,TRUE
1624,Migut.B00379.v2.0,2.043698076,4.660250583,3.19E-09,7.50E-07,8.496882663,TRUE
1987,Migut.B00742.v2.0,-3.70575168,4.59541611,4.13E-09,9.50E-07,8.383692386,TRUE
10759,Migut.F01751.v2.0,3.061961889,4.359593944,4.70E-09,1.03E-06,8.327568648,TRUE
25071,Migut.N01288.v2.0,1.651648107,4.628894875,4.84E-09,1.03E-06,8.315024376,TRUE
4146,Migut.C00978.v2.0,1.817885068,8.604204129,4.86E-09,1.03E-06,8.313573761,TRUE
9534,Migut.F00526.v2.0,-2.080761614,4.792453506,4.90E-09,1.03E-06,8.309898107,TRUE
20609,Migut.L00920.v2.0,8.020458241,4.170148934,5.06E-09,1.04E-06,8.296186548,TRUE
5394,Migut.D00814.v2.0,2.084617126,5.548267783,5.23E-09,1.04E-06,8.281356082,TRUE
7932,Migut.E00753.v2.0,1.6005042,4.610094794,5.29E-09,1.04E-06,8.276451384,TRUE
16661,Migut.J00384.v2.0,2.418238294,4.372301828,5.96E-09,1.14E-06,8.22502465,TRUE
26124,Migut.N02341.v2.0,1.547869187,5.83740941,6.01E-09,1.14E-06,8.220994342,TRUE
9152,Migut.F00144.v2.0,2.911610821,7.250011296,6.62E-09,1.23E-06,8.179264869,TRUE
15166,Migut.I00105.v2.0,2.931585953,5.610805561,6.92E-09,1.26E-06,8.160053295,TRUE
2320,Migut.B01075.v2.0,1.76778249,5.127538643,7.08E-09,1.27E-06,8.150272334,TRUE
18638,Migut.K00466.v2.0,1.989584873,5.156553491,8.45E-09,1.48E-06,8.073293858,TRUE
18166,Migut.J01889.v2.0,2.615056218,4.045040575,1.03E-08,1.78E-06,7.985956948,TRUE
16353,Migut.J00076.v2.0,-2.596100362,5.934667025,1.08E-08,1.84E-06,7.965020228,TRUE
8980,Migut.E01801.v2.0,1.874775761,5.302587627,1.20E-08,2.00E-06,7.919780396,TRUE
5177,Migut.D00597.v2.0,1.840623288,4.782944471,1.29E-08,2.12E-06,7.888376917,TRUE
3829,Migut.C00661.v2.0,1.411705438,5.937609072,1.41E-08,2.26E-06,7.851661029,TRUE
21747,Migut.M00003.v2.0,-1.139524004,6.608238102,1.48E-08,2.35E-06,7.829188683,TRUE
7296,Migut.E00117.v2.0,2.047132594,4.124429505,1.55E-08,2.42E-06,7.808717082,TRUE
17671,Migut.J01394.v2.0,2.352665419,4.238486996,1.59E-08,2.42E-06,7.799491956,TRUE
13068,Migut.H00566.v2.0,2.433788495,5.299335651,1.62E-08,2.42E-06,7.79049847,TRUE
26932,Migut.N03149.v2.0,1.516563813,5.11444952,1.63E-08,2.42E-06,7.788955692,TRUE
25594,Migut.N01811.v2.0,1.694139213,4.898656908,1.74E-08,2.55E-06,7.758585013,TRUE
10989,Migut.F01981.v2.0,2.309996946,4.762546443,1.89E-08,2.72E-06,7.723445265,TRUE
4693,Migut.D00113.v2.0,2.24852568,5.008773759,2.42E-08,3.40E-06,7.616245269,TRUE
1778,Migut.B00533.v2.0,-1.490836231,5.274941183,2.43E-08,3.40E-06,7.614918836,TRUE
11779,Migut.G00629.v2.0,3.417514738,8.144755044,2.49E-08,3.42E-06,7.604276929,TRUE
6023,Migut.D01443.v2.0,9.747911922,4.546183844,2.54E-08,3.42E-06,7.595144331,TRUE
22127,Migut.M00383.v2.0,1.904257602,4.858950326,2.55E-08,3.42E-06,7.593464242,TRUE
18278,Migut.K00106.v2.0,-1.124581706,4.751052386,2.68E-08,3.55E-06,7.571486709,TRUE
18640,Migut.K00468.v2.0,2.076050386,5.542523439,2.84E-08,3.70E-06,7.546764719,TRUE
10249,Migut.F01241.v2.0,2.610121618,4.406433245,2.88E-08,3.70E-06,7.54099698,TRUE
11745,Migut.G00595.v2.0,1.258112909,7.551206776,3.25E-08,4.13E-06,7.488432395,TRUE
9024,Migut.F00016.v2.0,1.558608852,4.62765081,3.36E-08,4.22E-06,7.473026178,TRUE
26784,Migut.N03001.v2.0,2.672762123,3.736693369,3.53E-08,4.37E-06,7.452715486,TRUE
22975,Migut.M01231.v2.0,2.34249561,4.032263129,4.04E-08,4.93E-06,7.393798346,TRUE
16537,Migut.J00260.v2.0,1.738696307,7.320884748,4.08E-08,4.93E-06,7.388822662,TRUE
1013,Migut.A01013.v2.0,1.331931788,5.926008213,5.17E-08,6.13E-06,7.286660542,TRUE
16580,Migut.J00303.v2.0,1.856620182,4.128305285,5.21E-08,6.13E-06,7.283245997,TRUE
7955,Migut.E00776.v2.0,2.770376826,4.103929537,5.35E-08,6.22E-06,7.271374926,TRUE
6718,Migut.D02138.v2.0,1.873846335,8.06179734,5.41E-08,6.22E-06,7.266544057,TRUE
7311,Migut.E00132.v2.0,2.528101574,4.334855303,5.58E-08,6.34E-06,7.253232328,TRUE
3055,Migut.B01810.v2.0,1.940823019,5.104768025,6.30E-08,7.08E-06,7.200452924,TRUE
25383,Migut.N01600.v2.0,1.172550729,7.782078395,6.49E-08,7.20E-06,7.1880843,TRUE
394,Migut.A00394.v2.0,2.049000639,6.457153155,6.68E-08,7.33E-06,7.175525488,TRUE
18352,Migut.K00180.v2.0,2.431651852,5.502361332,7.57E-08,8.21E-06,7.121168672,TRUE
5121,Migut.D00541.v2.0,1.837823445,6.958967077,8.33E-08,8.94E-06,7.079373362,TRUE
4791,Migut.D00211.v2.0,1.450955012,4.505627908,8.65E-08,9.18E-06,7.063168871,TRUE
26976,Migut.N03193.v2.0,2.828408916,5.645940742,9.38E-08,9.85E-06,7.027610771,TRUE
14557,Migut.H02055.v2.0,1.407210696,6.346515085,9.98E-08,1.04E-05,7.000764859,TRUE
26157,Migut.N02374.v2.0,1.207470664,6.066278577,1.04E-07,1.07E-05,6.98102157,TRUE
1989,Migut.B00744.v2.0,1.327187646,5.288421633,1.05E-07,1.07E-05,6.979281696,TRUE
16518,Migut.J00241.v2.0,1.635011734,5.189226695,1.13E-07,1.13E-05,6.947887807,TRUE
5377,Migut.D00797.v2.0,-1.16533808,6.909283218,1.16E-07,1.16E-05,6.934215221,TRUE
18327,Migut.K00155.v2.0,3.021003255,5.140408397,1.18E-07,1.16E-05,6.928616831,TRUE
22795,Migut.M01051.v2.0,1.326657575,5.364065646,1.23E-07,1.20E-05,6.910970061,TRUE
23057,Migut.M01313.v2.0,1.96649278,5.038793105,1.30E-07,1.24E-05,6.885911248,TRUE
23599,Migut.M01855.v2.0,-2.731277261,6.228788938,1.30E-07,1.24E-05,6.885712375,TRUE
9117,Migut.F00109.v2.0,-1.268852051,4.941970777,1.40E-07,1.33E-05,6.852375438,TRUE
17771,Migut.J01494.v2.0,2.3712042,4.495308416,1.44E-07,1.35E-05,6.841164534,TRUE
22872,Migut.M01128.v2.0,4.990209556,5.477485586,1.50E-07,1.40E-05,6.822905062,TRUE
24806,Migut.N01023.v2.0,2.0393723,5.035892642,1.72E-07,1.58E-05,6.764356773,TRUE
17129,Migut.J00852.v2.0,2.157793768,6.129492486,1.79E-07,1.63E-05,6.746599695,TRUE
17862,Migut.J01585.v2.0,1.789086951,6.786767139,1.88E-07,1.70E-05,6.725190232,TRUE
24145,Migut.N00362.v2.0,1.778657156,4.74053773,1.97E-07,1.76E-05,6.704752326,TRUE
13432,Migut.H00930.v2.0,2.105717904,3.880712303,2.05E-07,1.81E-05,6.689265048,TRUE
19835,Migut.L00146.v2.0,3.417024666,3.541825887,2.07E-07,1.81E-05,6.684340526,TRUE
4702,Migut.D00122.v2.0,2.916339835,5.897684819,2.08E-07,1.81E-05,6.681609239,TRUE
23158,Migut.M01414.v2.0,1.140032625,6.328843169,2.16E-07,1.86E-05,6.666070029,TRUE
12959,Migut.H00457.v2.0,1.993192911,4.33026992,2.18E-07,1.86E-05,6.662501115,TRUE
19432,Migut.K01260.v2.0,2.08232552,4.084380679,2.19E-07,1.86E-05,6.659139419,TRUE
9070,Migut.F00062.v2.0,2.402853267,4.7502843,2.24E-07,1.88E-05,6.649313242,TRUE
21603,Migut.L01914.v2.0,2.300541264,5.702498225,2.40E-07,1.98E-05,6.620490299,TRUE
12149,Migut.G00999.v2.0,-1.84686161,5.653739922,2.40E-07,1.98E-05,6.620471863,TRUE
12876,Migut.H00374.v2.0,1.893403811,3.973946614,2.55E-07,2.09E-05,6.593754464,TRUE
22032,Migut.M00288.v2.0,-2.194185959,5.1779219,2.80E-07,2.27E-05,6.553509602,TRUE
3981,Migut.C00813.v2.0,2.399134297,5.547580899,2.95E-07,2.37E-05,6.529553115,TRUE
4202,Migut.C01034.v2.0,-1.143645473,8.127532284,2.97E-07,2.37E-05,6.527216546,TRUE
5387,Migut.D00807.v2.0,1.850223712,3.968719132,3.00E-07,2.37E-05,6.522982872,TRUE
19120,Migut.K00948.v2.0,1.891639236,4.425583605,3.04E-07,2.38E-05,6.517706959,TRUE
15445,Migut.I00384.v2.0,3.175486107,3.379940213,3.08E-07,2.40E-05,6.511347203,TRUE
26989,Migut.N03206.v2.0,1.878069327,7.320465146,3.12E-07,2.41E-05,6.506166005,TRUE
15285,Migut.I00224.v2.0,2.956289101,4.440220272,3.21E-07,2.46E-05,6.493757192,TRUE
23627,Migut.M01883.v2.0,1.330715979,5.03207657,3.36E-07,2.55E-05,6.47375029,TRUE
4498,Migut.C01330.v2.0,1.490155905,4.798953612,3.39E-07,2.56E-05,6.46987247,TRUE
1565,Migut.B00320.v2.0,1.538729136,3.97845522,3.53E-07,2.62E-05,6.452566935,TRUE
25862,Migut.N02079.v2.0,2.672192657,4.218741627,3.55E-07,2.62E-05,6.449671586,TRUE
21617,Migut.L01928.v2.0,2.613877277,4.489962276,3.56E-07,2.62E-05,6.448652566,TRUE
20785,Migut.L01096.v2.0,2.694917477,5.213190564,3.87E-07,2.83E-05,6.412133949,TRUE
8049,Migut.E00870.v2.0,10.87018536,5.715157829,4.12E-07,2.99E-05,6.385591677,TRUE
14355,Migut.H01853.v2.0,1.117150571,9.862501232,4.36E-07,3.14E-05,6.36055202,TRUE
22636,Migut.M00892.v2.0,1.219223317,4.612842487,4.56E-07,3.26E-05,6.34082916,TRUE
13832,Migut.H01330.v2.0,4.189289051,3.389032573,4.63E-07,3.29E-05,6.334284797,TRUE
6820,Migut.D02240.v2.0,1.499920253,5.497137159,4.73E-07,3.33E-05,6.325565175,TRUE
18739,Migut.K00567.v2.0,3.729665654,4.177410669,4.96E-07,3.47E-05,6.304463426,TRUE
22637,Migut.M00893.v2.0,-1.359392361,4.622592733,5.01E-07,3.48E-05,6.300110423,TRUE
12619,Migut.H00117.v2.0,4.421847241,3.580957594,5.14E-07,3.54E-05,6.289268246,TRUE
20571,Migut.L00882.v2.0,1.707937704,5.168034518,5.28E-07,3.61E-05,6.277282496,TRUE
4436,Migut.C01268.v2.0,1.390791829,4.947486746,5.31E-07,3.61E-05,6.2746274,TRUE
11061,Migut.F02053.v2.0,1.353093461,6.738515552,5.53E-07,3.73E-05,6.25761577,TRUE
16086,Migut.I01025.v2.0,2.330717666,5.306721317,5.73E-07,3.84E-05,6.242201374,TRUE
16917,Migut.J00640.v2.0,1.273905873,4.787885358,5.79E-07,3.85E-05,6.237514319,TRUE
80,Migut.A00080.v2.0,1.16073098,5.617672528,5.89E-07,3.90E-05,6.229858035,TRUE
3064,Migut.B01819.v2.0,2.420160786,7.013233034,6.73E-07,4.42E-05,6.1720813,TRUE
12826,Migut.H00324.v2.0,1.907497272,4.131715265,6.88E-07,4.46E-05,6.162396369,TRUE
3256,Migut.C00088.v2.0,4.781950843,6.778524801,6.89E-07,4.46E-05,6.162088617,TRUE
3857,Migut.C00689.v2.0,-1.087652824,8.045799475,6.92E-07,4.46E-05,6.15962615,TRUE
26296,Migut.N02513.v2.0,2.214535708,7.042056272,7.02E-07,4.49E-05,6.153961461,TRUE
9476,Migut.F00468.v2.0,1.220088134,5.376286076,7.30E-07,4.64E-05,6.136523658,TRUE
3610,Migut.C00442.v2.0,2.062538441,7.468294226,7.46E-07,4.71E-05,6.127178734,TRUE
16865,Migut.J00588.v2.0,1.650194944,4.545936695,7.57E-07,4.75E-05,6.120809693,TRUE
9516,Migut.F00508.v2.0,-2.519370862,6.012212795,7.80E-07,4.86E-05,6.107646863,TRUE
9771,Migut.F00763.v2.0,1.877132922,4.058736708,8.94E-07,5.53E-05,6.048637763,TRUE
25632,Migut.N01849.v2.0,1.59270229,5.228360375,9.01E-07,5.54E-05,6.045273633,TRUE
18615,Migut.K00443.v2.0,3.168414242,5.13359777,9.23E-07,5.62E-05,6.034772857,TRUE
9549,Migut.F00541.v2.0,-1.216650585,4.354446026,9.25E-07,5.62E-05,6.033828067,TRUE
11521,Migut.G00371.v2.0,2.026529028,3.929889688,9.32E-07,5.63E-05,6.030587296,TRUE
3692,Migut.C00524.v2.0,1.468802178,7.725886854,9.44E-07,5.66E-05,6.025235924,TRUE
23382,Migut.M01638.v2.0,1.103506807,5.336913194,9.93E-07,5.92E-05,6.002957419,TRUE
11116,Migut.F02108.v2.0,1.612579533,3.791042167,1.02E-06,6.00E-05,5.992653104,TRUE
25230,Migut.N01447.v2.0,3.190119121,6.262705852,1.03E-06,6.00E-05,5.987407829,TRUE
19621,Migut.K01449.v2.0,1.969453202,5.284206702,1.03E-06,6.00E-05,5.987312022,TRUE
14794,Migut.H02292.v2.0,1.386290763,9.422331622,1.03E-06,6.00E-05,5.986612214,TRUE
8714,Migut.E01535.v2.0,2.949416132,4.809056555,1.04E-06,6.02E-05,5.982592494,TRUE
4411,Migut.C01243.v2.0,1.491942588,3.992786488,1.05E-06,6.06E-05,5.977017258,TRUE
18643,Migut.K00471.v2.0,2.586925642,4.785496427,1.08E-06,6.19E-05,5.965282602,TRUE
13066,Migut.H00564.v2.0,1.271995386,5.880965701,1.09E-06,6.19E-05,5.962612706,TRUE
15058,Migut.H02556.v2.0,1.080393744,5.817259517,1.14E-06,6.41E-05,5.944936345,TRUE
11034,Migut.F02026.v2.0,3.465887475,4.307445852,1.21E-06,6.77E-05,5.918621838,TRUE
12198,Migut.G01048.v2.0,9.725442908,3.962468783,1.23E-06,6.88E-05,5.909046316,TRUE
5000,Migut.D00420.v2.0,-2.464989318,4.443008029,1.28E-06,7.09E-05,5.893346979,TRUE
3654,Migut.C00486.v2.0,2.352776316,3.877711803,1.29E-06,7.13E-05,5.888444711,TRUE
839,Migut.A00839.v2.0,1.357440868,4.497683143,1.33E-06,7.32E-05,5.874808386,TRUE
14422,Migut.H01920.v2.0,1.63015685,4.975960928,1.38E-06,7.52E-05,5.860390153,TRUE
26328,Migut.N02545.v2.0,2.21825921,3.948233762,1.44E-06,7.83E-05,5.840787233,TRUE
14100,Migut.H01598.v2.0,-1.021691517,5.562266788,1.52E-06,8.19E-05,5.818833585,TRUE
11234,Migut.G00084.v2.0,2.11405082,5.866745153,1.56E-06,8.38E-05,5.805561327,TRUE
12946,Migut.H00444.v2.0,1.193170613,4.953588588,1.58E-06,8.38E-05,5.802560788,TRUE
12196,Migut.G01046.v2.0,8.874575546,3.919251347,1.58E-06,8.38E-05,5.801723205,TRUE
8732,Migut.E01553.v2.0,2.816972344,6.091000341,1.66E-06,8.78E-05,5.778822472,TRUE
26942,Migut.N03159.v2.0,4.658663177,5.182600533,1.73E-06,9.10E-05,5.760842363,TRUE
5132,Migut.D00552.v2.0,-2.729736663,6.13409317,1.74E-06,9.10E-05,5.758731474,TRUE
16205,Migut.I01144.v2.0,1.052329006,6.930027821,1.79E-06,9.26E-05,5.747354588,TRUE
27390,Migut.O00231.v2.0,1.829833044,5.635879271,1.79E-06,9.26E-05,5.746393325,TRUE
4671,Migut.D00091.v2.0,2.412901276,7.474101967,1.81E-06,9.31E-05,5.741775206,TRUE
23825,Migut.N00042.v2.0,2.16270882,4.654035845,1.86E-06,9.48E-05,5.731527762,TRUE
26670,Migut.N02887.v2.0,4.111673591,4.610343277,1.96E-06,9.99E-05,5.706651482,TRUE
23592,Migut.M01848.v2.0,1.180477793,4.243014214,2.00E-06,0.00010061,5.69962185,TRUE
22682,Migut.M00938.v2.0,4.435268922,8.089669768,2.00E-06,0.00010061,5.698899932,TRUE
21901,Migut.M00157.v2.0,1.368598343,4.351634127,2.04E-06,0.000102316,5.689341405,TRUE
985,Migut.A00985.v2.0,1.654632067,3.818281547,2.14E-06,0.000106675,5.668978157,TRUE
8262,Migut.E01083.v2.0,2.92369781,4.899165447,2.23E-06,0.000110278,5.651652053,TRUE
12902,Migut.H00400.v2.0,1.002081469,5.260476569,2.24E-06,0.000110278,5.650095837,TRUE
9215,Migut.F00207.v2.0,1.862445059,5.477850747,2.37E-06,0.000116066,5.625670567,TRUE
13908,Migut.H01406.v2.0,1.602366417,5.022237835,2.39E-06,0.000116558,5.620884569,TRUE
1049,Migut.A01049.v2.0,3.965646168,4.51171458,2.40E-06,0.000116558,5.6194461,TRUE
26597,Migut.N02814.v2.0,2.839083961,3.966218606,2.42E-06,0.000116736,5.616606845,TRUE
1298,Migut.B00053.v2.0,1.588663655,6.421890827,2.48E-06,0.000118988,5.606144648,TRUE
21031,Migut.L01342.v2.0,-1.223611928,5.331234851,2.54E-06,0.000120874,5.595579291,TRUE
735,Migut.A00735.v2.0,1.911397659,4.812934559,2.54E-06,0.000120874,5.595012102,TRUE
9350,Migut.F00342.v2.0,-0.963030809,8.102158217,2.62E-06,0.000123607,5.581405916,TRUE
17813,Migut.J01536.v2.0,1.633768993,6.438053512,2.63E-06,0.000123607,5.580375666,TRUE
18737,Migut.K00565.v2.0,1.699208948,5.610683229,2.64E-06,0.000123607,5.578933478,TRUE
28004,Migut.O00845.v2.0,1.275890136,4.681186709,2.83E-06,0.000132077,5.548044071,TRUE
8564,Migut.E01385.v2.0,1.403279323,5.488485377,2.93E-06,0.000135757,5.533868838,TRUE
14425,Migut.H01923.v2.0,1.54551816,4.001231307,2.94E-06,0.000135757,5.53193441,TRUE
25147,Migut.N01364.v2.0,2.525595164,5.067816205,2.97E-06,0.000136789,5.52657191,TRUE
9049,Migut.F00041.v2.0,4.071819163,4.489582518,3.03E-06,0.000138672,5.518561846,TRUE
21092,Migut.L01403.v2.0,-1.16611848,9.209901065,3.06E-06,0.000138672,5.514930669,TRUE
17245,Migut.J00968.v2.0,-1.389383831,8.107625324,3.06E-06,0.000138672,5.514472884,TRUE
22245,Migut.M00501.v2.0,1.17899283,6.736669691,3.17E-06,0.000143257,5.498313905,TRUE
23124,Migut.M01380.v2.0,2.399925513,3.886498956,3.29E-06,0.000147655,5.4831559,TRUE
578,Migut.A00578.v2.0,0.872056675,5.603520568,3.32E-06,0.000148214,5.47949779,TRUE
4236,Migut.C01068.v2.0,-0.908987283,6.20771321,3.43E-06,0.000152452,5.465248793,TRUE
5311,Migut.D00731.v2.0,2.786669207,4.689107912,3.46E-06,0.00015341,5.460533208,TRUE
14476,Migut.H01974.v2.0,1.270615268,6.858893271,3.50E-06,0.000154498,5.455475865,TRUE
3887,Migut.C00719.v2.0,7.342430865,6.108195022,3.55E-06,0.000155659,5.45024432,TRUE
4938,Migut.D00358.v2.0,1.701181948,5.997333817,3.59E-06,0.000157024,5.444483341,TRUE
19860,Migut.L00171.v2.0,0.986178633,5.646323741,3.76E-06,0.000162885,5.425143074,TRUE
539,Migut.A00539.v2.0,-0.936366431,7.019467707,3.76E-06,0.000162885,5.424423938,TRUE
14022,Migut.H01520.v2.0,-1.615857049,6.59812755,3.78E-06,0.000162885,5.422714184,TRUE
2944,Migut.B01699.v2.0,-1.782322717,4.140312106,3.95E-06,0.000169587,5.403266559,TRUE
3773,Migut.C00605.v2.0,1.705571093,4.462330789,4.07E-06,0.000173877,5.390492213,TRUE
7901,Migut.E00722.v2.0,-1.123804584,6.068277,4.10E-06,0.000174265,5.387606087,TRUE
22680,Migut.M00936.v2.0,3.082179633,5.711999388,4.15E-06,0.000175648,5.382263699,TRUE
16653,Migut.J00376.v2.0,3.022202157,4.421075282,4.21E-06,0.000177131,5.375731984,TRUE
13838,Migut.H01336.v2.0,1.085784752,6.683616778,4.22E-06,0.000177131,5.374819918,TRUE
22724,Migut.M00980.v2.0,1.551498621,5.08505284,4.25E-06,0.000177582,5.37183072,TRUE
19150,Migut.K00978.v2.0,5.859079931,5.418975305,4.42E-06,0.000183096,5.355012158,TRUE
24859,Migut.N01076.v2.0,1.470341121,6.362111102,4.43E-06,0.000183096,5.353212577,TRUE
15865,Migut.I00804.v2.0,2.273459674,5.869965983,4.44E-06,0.000183096,5.352946744,TRUE
14180,Migut.H01678.v2.0,-1.58425245,6.33495988,4.57E-06,0.00018784,5.339985154,TRUE
2852,Migut.B01607.v2.0,1.760917135,4.615003039,4.74E-06,0.000193816,5.324539633,TRUE
24517,Migut.N00734.v2.0,-2.968814026,3.882232436,4.80E-06,0.000195252,5.318629601,TRUE
20925,Migut.L01236.v2.0,1.898793115,4.914511564,4.81E-06,0.000195252,5.317669268,TRUE
5136,Migut.D00556.v2.0,-4.731379487,6.146569066,5.10E-06,0.000206251,5.292047877,TRUE
5725,Migut.D01145.v2.0,1.970805612,6.756731479,5.15E-06,0.000207382,5.287859873,TRUE
16774,Migut.J00497.v2.0,3.597423575,3.717478809,5.25E-06,0.000209736,5.279453631,TRUE
4264,Migut.C01096.v2.0,-1.695249436,9.265103876,5.26E-06,0.000209736,5.279354681,TRUE
15614,Migut.I00553.v2.0,1.290236143,5.53092528,5.29E-06,0.000210366,5.276259453,TRUE
17555,Migut.J01278.v2.0,1.422761336,4.50554293,5.33E-06,0.000211133,5.272895694,TRUE
17725,Migut.J01448.v2.0,-1.250577253,5.092985182,5.38E-06,0.000211135,5.2692331,TRUE
14768,Migut.H02266.v2.0,1.107888397,5.222983218,5.39E-06,0.000211135,5.268214964,TRUE
24412,Migut.N00629.v2.0,1.175628431,4.97829459,5.41E-06,0.000211135,5.266459336,TRUE
11529,Migut.G00379.v2.0,1.500137986,4.495208121,5.42E-06,0.000211135,5.265830223,TRUE
5380,Migut.D00800.v2.0,-1.654393848,7.964386694,5.51E-06,0.000213661,5.258917956,TRUE
4723,Migut.D00143.v2.0,-1.704210279,8.635946247,5.55E-06,0.000214249,5.255984017,TRUE
21658,Migut.L01969.v2.0,1.038513318,5.068074712,5.58E-06,0.000214538,5.253665235,TRUE
14990,Migut.H02488.v2.0,2.627803511,4.102902796,5.63E-06,0.000215611,5.249770412,TRUE
19055,Migut.K00883.v2.0,2.327365467,6.292751647,5.73E-06,0.000218572,5.242127884,TRUE
8891,Migut.E01712.v2.0,5.090837476,4.014095491,5.76E-06,0.000218934,5.239695599,TRUE
5270,Migut.D00690.v2.0,-0.99177113,7.490781513,5.81E-06,0.000219073,5.235535764,TRUE
22943,Migut.M01199.v2.0,-2.283074392,5.206092961,5.81E-06,0.000219073,5.235472977,TRUE
27922,Migut.O00763.v2.0,1.714915942,5.274616342,5.83E-06,0.000219073,5.234319487,TRUE
26381,Migut.N02598.v2.0,1.317062793,4.307271431,5.88E-06,0.000219979,5.230840417,TRUE
17174,Migut.J00897.v2.0,1.328572003,5.277882542,6.09E-06,0.000226933,5.215644125,TRUE
18641,Migut.K00469.v2.0,1.01151757,7.635849647,6.17E-06,0.000229222,5.209612755,TRUE
23224,Migut.M01480.v2.0,0.969504121,6.180880532,6.23E-06,0.000229757,5.205664648,TRUE
4690,Migut.D00110.v2.0,3.230322548,3.859345775,6.23E-06,0.000229757,5.205271379,TRUE
9605,Migut.F00597.v2.0,-1.570517942,8.970400425,6.34E-06,0.000232908,5.19770124,TRUE
12097,Migut.G00947.v2.0,2.283223211,6.403195584,6.46E-06,0.00023639,5.189610104,TRUE
