"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"4359","Migut.C01191.v2.0",0.145881721627871,6.11360542091961,0.510887861430389,0.999879839883994,0.291674415924953,FALSE
"813","Migut.A00813.v2.0",0.341274457786661,5.94095612042479,0.510957456638294,0.999879839883994,0.291615258605793,FALSE
"16283","Migut.J00006.v2.0",-0.478743580209281,4.57925425716698,0.510965492199346,0.999879839883994,0.291608428737009,FALSE
"7978","Migut.E00799.v2.0",-0.23342650690606,4.90663902677685,0.511014388250597,0.999879839883994,0.29156687158766,FALSE
"7563","Migut.E00384.v2.0",0.136016155020357,5.43835826433129,0.511036225957169,0.999879839883994,0.291548312828767,FALSE
"25113","Migut.N01330.v2.0",0.157761245589364,7.80385754186959,0.511056931190613,0.999879839883994,0.291530717233748,FALSE
"10479","Migut.F01471.v2.0",0.295346456475776,9.69889856175886,0.511148262786097,0.999879839883994,0.291453110881752,FALSE
"7704","Migut.E00525.v2.0",0.172871769034372,4.98496276242011,0.511192978205006,0.999879839883994,0.291415120318676,FALSE
"1093","Migut.A01093.v2.0",-0.12563372595721,6.00776672483094,0.511211692437303,0.999879839883994,0.291399221549717,FALSE
"15027","Migut.H02525.v2.0",-0.196005295184149,4.29256990101739,0.511488286560821,0.999879839883994,0.291164307485053,FALSE
"1657","Migut.B00412.v2.0",0.290619850052578,4.94252923086288,0.511521345679499,0.999879839883994,0.29113623855516,FALSE
"14709","Migut.H02207.v2.0",-0.174391870616775,7.88901933779825,0.511683025208318,0.999879839883994,0.290998990259932,FALSE
"7524","Migut.E00345.v2.0",0.226333794348752,7.99221116048791,0.51173650443879,0.999879839883994,0.290953601767649,FALSE
"9622","Migut.F00614.v2.0",-0.137998238506489,5.86181867444291,0.511804821582768,0.999879839883994,0.290895627051946,FALSE
"8505","Migut.E01326.v2.0",0.135197067564928,6.46221424766782,0.512021189909036,0.999879839883994,0.29071206544968,FALSE
"18696","Migut.K00524.v2.0",0.267843459868435,4.62975286367696,0.512223379024434,0.999879839883994,0.290540603240512,FALSE
"6143","Migut.D01563.v2.0",0.178493553790336,6.14489417753241,0.51239136780108,0.999879839883994,0.290398195375314,FALSE
"25291","Migut.N01508.v2.0",0.195782483558803,4.90160746598032,0.512485041852461,0.999879839883994,0.29031880604926,FALSE
"26891","Migut.N03108.v2.0",0.350853706087902,7.12435629963105,0.512800824357865,0.999879839883994,0.290051285334434,FALSE
"20258","Migut.L00569.v2.0",1.29502913025153,4.22853504184476,0.512936271706369,0.999879839883994,0.289936589206915,FALSE
"25806","Migut.N02023.v2.0",-0.203746982263635,4.20198290127467,0.512986830682542,0.999879839883994,0.2898937838849,FALSE
"17238","Migut.J00961.v2.0",0.229879537036228,5.42379777786206,0.513026000131338,0.999879839883994,0.289860624308393,FALSE
"17335","Migut.J01058.v2.0",0.175803030339261,4.908493293858,0.513071568421078,0.999879839883994,0.28982205086781,FALSE
"3349","Migut.C00181.v2.0",0.368584038110142,5.48410133187773,0.51311619320236,0.999879839883994,0.289784279424798,FALSE
"10253","Migut.F01245.v2.0",0.412495211306533,6.37634910843511,0.513129522255326,0.999879839883994,0.289772998044393,FALSE
"7208","Migut.E00029.v2.0",0.315279080690107,5.01712863429407,0.513132375181799,0.999879839883994,0.289770583436138,FALSE
"3386","Migut.C00218.v2.0",0.275233628717062,4.95773027132939,0.513197168411436,0.999879839883994,0.289715748529924,FALSE
"26652","Migut.N02869.v2.0",-0.389994299179647,3.78458279714162,0.513318722093022,0.999879839883994,0.289612895580637,FALSE
"23197","Migut.M01453.v2.0",-0.157074187144542,6.05526744301858,0.513419285444097,0.999879839883994,0.289527822059889,FALSE
"400","Migut.A00400.v2.0",0.167947893596326,5.0276502163795,0.513487261184302,0.999879839883994,0.289470326099786,FALSE
"65","Migut.A00065.v2.0",0.249177120450445,4.15473767693898,0.513594289131098,0.999879839883994,0.289379814013658,FALSE
"7275","Migut.E00096.v2.0",-0.133088936549763,6.16921431798459,0.513843256720858,0.999879839883994,0.289169338441769,FALSE
"10676","Migut.F01668.v2.0",-0.248666433413757,3.94156432795883,0.513960683802172,0.999879839883994,0.289070101745641,FALSE
"6683","Migut.D02103.v2.0",0.265250085356641,10.0273096466922,0.513977662165783,0.999879839883994,0.289055755341194,FALSE
"7239","Migut.E00060.v2.0",-0.192034659076406,5.90882460679479,0.513984807775547,0.999879839883994,0.289049717574289,FALSE
"4185","Migut.C01017.v2.0",-0.197535808577352,5.12250367037376,0.514031873744494,0.999879839883994,0.289009950728126,FALSE
"13141","Migut.H00639.v2.0",-0.166099700286825,5.81167754851522,0.514196060782398,0.999879839883994,0.28887125477799,FALSE
"11710","Migut.G00560.v2.0",-0.140740026666482,6.89507733506935,0.51437367137469,0.999879839883994,0.288721269223263,FALSE
"7209","Migut.E00030.v2.0",0.147305081386712,4.91359805777123,0.514504464690139,0.999879839883994,0.288610852229288,FALSE
"14072","Migut.H01570.v2.0",0.256832962221152,6.03498094927834,0.514521526201649,0.999879839883994,0.288596450804314,FALSE
"26020","Migut.N02237.v2.0",-0.171944167555687,4.90400771230294,0.514534926834399,0.999879839883994,0.288585139819692,FALSE
"14951","Migut.H02449.v2.0",0.230584371423644,4.70437207926042,0.514537812200404,0.999879839883994,0.288582704426183,FALSE
"18845","Migut.K00673.v2.0",-0.176697164239582,5.70079916537853,0.514596686168884,0.999879839883994,0.288533014828357,FALSE
"5150","Migut.D00570.v2.0",-0.172934480363573,5.12409679229155,0.514658677582736,0.999879839883994,0.288480700252321,FALSE
"2275","Migut.B01030.v2.0",1.60648213958704,5.90999066391792,0.514694889768403,0.999879839883994,0.288450143691546,FALSE
"14037","Migut.H01535.v2.0",-0.217482447050314,4.80044495462204,0.514754321584648,0.999879839883994,0.288399998605051,FALSE
"20794","Migut.L01105.v2.0",-0.176093614627405,5.40462742717958,0.514773195310224,0.999879839883994,0.288384075271799,FALSE
"8002","Migut.E00823.v2.0",-0.234883317512109,6.98141323719962,0.514822981910552,0.999879839883994,0.288342074249863,FALSE
"3393","Migut.C00225.v2.0",-0.131965603716606,4.93803734750197,0.514903486613498,0.999879839883994,0.288274167384504,FALSE
"6877","Migut.D02297.v2.0",-0.248971332683641,7.57232845182154,0.515123868369532,0.999879839883994,0.288088326529782,FALSE
