"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"14728","Migut.H02226.v2.0",0.487139349803763,9.78719620529391,0.0170524009038742,0.091689886151845,1.76821446559248,FALSE
"9777","Migut.F00769.v2.0",0.782416179071426,5.46687555321235,0.0170820133479924,0.0917527039416466,1.76746094310884,FALSE
"27337","Migut.O00178.v2.0",1.13626153612924,5.23264602058137,0.0170911065220436,0.0917527039416466,1.7672298190311,FALSE
"10671","Migut.F01663.v2.0",-0.705173891055224,4.95402145948409,0.0170925871793541,0.0917527039416466,1.76719219633851,FALSE
"8957","Migut.E01778.v2.0",-0.715288428069072,4.72180107733519,0.017134766125215,0.091922035218086,1.76612181893892,FALSE
"14080","Migut.H01578.v2.0",1.08092173523053,5.03846608712863,0.0171431692479831,0.091922035218086,1.76590888721579,FALSE
"2519","Migut.B01274.v2.0",1.06351766072639,4.19719109903627,0.0171704288128574,0.0919411031004704,1.76521885866947,FALSE
"4201","Migut.C01033.v2.0",1.60428037324744,7.55499808440467,0.0171715974283425,0.0919411031004704,1.76518930169148,FALSE
"16681","Migut.J00404.v2.0",-0.588112857230318,5.92170193557927,0.0171752873556227,0.0919411031004704,1.76509598813058,FALSE
"1297","Migut.B00052.v2.0",0.743421158995326,5.85501047662005,0.0172006881830439,0.0920260641460695,1.76445417703899,FALSE
"21465","Migut.L01776.v2.0",0.794100184561725,4.32000535935146,0.0172105433233454,0.092027805577822,1.76420541912008,FALSE
"22185","Migut.M00441.v2.0",0.493749015004213,8.46954650978639,0.0172318834999183,0.092090923607477,1.76366725018314,FALSE
"5790","Migut.D01210.v2.0",0.508028970501902,6.07145839553983,0.0172442368298583,0.092105970722313,1.76335602123949,FALSE
"18679","Migut.K00507.v2.0",0.672021692075919,5.63311821869249,0.0172637273214344,0.0921559192397596,1.76286543223783,FALSE
"14737","Migut.H02235.v2.0",1.16930578144686,4.15733836903943,0.0172726741041695,0.0921559192397596,1.76264042104389,FALSE
"23653","Migut.M01909.v2.0",1.04680547327229,6.92827056133022,0.0172957238338656,0.0922279431604861,1.76206125784878,FALSE
"22113","Migut.M00369.v2.0",-0.70184006370189,5.18725617302134,0.0173108981394285,0.0922579157463913,1.76168039908712,FALSE
"11463","Migut.G00313.v2.0",-0.603279815277015,4.78857082403531,0.017326740314611,0.0922914126961931,1.76128313356614,FALSE
"26377","Migut.N02594.v2.0",-0.439589118204177,6.46063051794515,0.0173834728706239,0.0925139120834073,1.75986345585747,FALSE
"26904","Migut.N03121.v2.0",0.573552334680427,6.7385830728516,0.0173876721995842,0.0925139120834073,1.7597585559239,FALSE
"9013","Migut.F00005.v2.0",0.444335648210803,7.71618447438216,0.0174282873574558,0.0926789487945762,1.75874528803348,FALSE
"6199","Migut.D01619.v2.0",0.514149284846797,4.78896137418664,0.0175327603692067,0.0931831958642979,1.75614970291712,FALSE
"20906","Migut.L01217.v2.0",-0.676884777757437,9.07099936369547,0.0175448840290675,0.0931850816910086,1.75584949810703,FALSE
"25306","Migut.N01523.v2.0",0.713125425290431,7.60035333136176,0.0175524141654701,0.0931850816910086,1.7556631420679,FALSE
"4663","Migut.D00083.v2.0",0.661434518450703,12.4527924645917,0.0175946942016192,0.0933582208269431,1.75461827686536,FALSE
"3192","Migut.C00024.v2.0",0.542357576817645,5.53794302531257,0.0176210818812688,0.0934468905696939,1.75396743073436,FALSE
"18769","Migut.K00597.v2.0",-0.632526017294059,4.57905993728295,0.0176443828077804,0.0934833769470604,1.75339352845523,FALSE
